dish_id,dish_name,calories_per_100g,protein_per_100g,fat_per_100g,carbs_per_100g,source,confidence_score,normalized_name,average_serving_size
1182,Quinoa Tikki,42.51,1.11,1.85,5.91,other,0.6,quinoa tikki,100.0
1183,Paneer Bhurji,83.84,3.93,5.24,3.49,other,0.6,paneer bhurji,150.0
1184,MURGH PALAK KORMA KEBAB,41.73,4.32,2.45,0.72,other,0.6,murgh palak korma kebab,210.0
1185,Paneer Masala,98.23,5.5,5.5,6.21,other,0.6,paneer masala,200.0
1186,Peas raita,50.79,2.92,2.47,4.04,other,0.6,peas raita,150.0
1187,Garlic Cheese Toast,117.95,3.08,8.21,7.18,other,0.6,garlic cheese toast,54.0
1188,Banana Shake,35.52,1.54,0.19,7.14,other,0.6,banana shake,250.0
1189,Ragi Dalia,65.45,1.11,3.03,8.28,other,0.6,ragi dalia,100.0
1190,kari-Patta Saunf Ajawain Water,64.71,0.0,5.88,5.88,other,0.6,karipatta saunf ajawain water,180.0
1191,Quinoa Khichdi,260.17,10.17,7.63,33.9,other,0.6,quinoa khichdi,174.0
1192,Chicken with Staraniseed,110.44,8.56,2.09,13.15,other,0.6,chicken with staraniseed,95.0
1193,Dal Cheela Wrap,132.3,8.15,1.97,19.1,other,0.6,dal cheela wrap,50.0
1194,Chicken Lollipop,96.14,7.14,6.0,3.0,other,0.6,chicken lollipop,25.0
1195,CHICKEN DUMPLING,45.85,4.35,2.77,0.79,other,0.6,chicken dumpling,25.0
1196,Tomato rice,107.4,2.66,1.33,19.92,other,0.6,tomato rice,174.0
1197,"Tomato, Beetroot, Amla & Pudina Juice",60.33,1.63,1.09,8.7,other,0.6,tomato beetroot amla pudina juice,250.0
1198,Quinoa,24.02,0.8,0.7,3.42,other,0.6,quinoa,185.0
1199,Chatpate Kale Masoor,57.64,0.31,4.88,3.15,other,0.6,chatpate kale masoor,200.0
1200,Nutri Rice,118.57,6.0,1.69,18.95,other,0.6,nutri rice,75.0
1201,Dhaniya Ajwain Water,38.71,3.23,3.23,3.23,other,0.6,dhaniya ajwain water,240.0
1202,Dhaniya Water,86.67,6.67,6.67,6.67,other,0.6,dhaniya water,240.0
1203,Baked Chicken,62.79,5.43,4.65,0.0,other,0.6,baked chicken,85.0
1204,BBQ Chicken,182.35,16.18,12.5,0.74,other,0.6,bbq chicken,100.0
1205,Carrot Beetroot Pudina Amla Juice,37.4,1.22,0.41,6.5,other,0.6,carrot beetroot pudina amla juice,250.0
1206,TABBOULEH,115.13,2.3,5.26,12.83,other,0.6,tabbouleh,100.0
1207,Veg tacos,67.08,3.75,3.12,4.79,other,0.6,veg tacos,300.0
1208,Veg entree,30.16,0.41,2.04,1.77,other,0.6,veg entree,200.0
1209,Jowar Roti,95.43,2.86,0.57,19.43,other,0.6,jowar roti,40.0
1210,Non Veg Cutlet,40.24,3.28,1.9,2.07,other,0.6,non veg cutlet,92.0
1211,Roated Chickpeas,124.89,7.56,2.22,17.33,other,0.6,roated chickpeas,28.35
1212,Safed Matar with no oil,30.24,1.69,0.0,5.57,other,0.6,safed matar with no oil,100.0
1213,Almonds and Walnut Raita,113.23,4.19,9.35,3.55,other,0.6,almonds and walnut raita,100.0
1214,Suji Halwa,384.21,6.32,1.05,89.47,other,0.6,suji halwa,150.0
1215,Baked sweet potatoes,214.98,1.5,10.11,28.09,other,0.6,baked sweet potatoes,170.0
1216,Bajra Cheela,33.24,0.88,1.18,5.0,other,0.6,bajra cheela,100.0
1217,Rice idli,41.77,1.27,0.0,8.23,other,0.6,rice idli,50.0
1218,Quinoa Upma,81.75,3.08,3.08,10.19,other,0.6,quinoa upma,100.0
1219,Oats Roastie,132.26,4.57,3.23,20.7,other,0.6,oats roastie,40.0
1220,Barley Water,106.67,6.67,0.0,20.0,other,0.6,barley water,265.0
1221,Apple Shake,32.77,1.41,0.0,6.21,other,0.6,apple shake,445.0
1222,Non Vegetarian Tacos,72.17,3.45,3.2,6.16,other,0.6,non vegetarian tacos,100.0
1223,Baked Potato,40.87,0.87,0.58,7.83,other,0.6,baked potato,170.0
1224,Chick Pea Salad,42.33,1.73,2.16,3.89,other,0.6,chick pea salad,100.0
1225,Jaw cheela,60.73,1.65,1.32,10.23,other,0.6,jaw cheela,40.0
1226,Lauki Cucumber Amla Lemon Juice,21.32,0.78,0.0,3.1,other,0.6,lauki cucumber amla lemon juice,50.0
1227,Ragi Wrap,185.38,3.08,6.92,24.62,other,0.6,ragi wrap,40.0
1228,ZUCCHINI SALAD,22.22,1.21,0.24,2.9,other,0.6,zucchini salad,150.0
1229,Channa Salad,77.05,4.82,0.96,10.91,other,0.6,channa salad,150.0
1230,Rice Tofu Sizzler,22.49,0.82,1.02,2.45,other,0.6,rice tofu sizzler,200.0
1231,Rice Vegetable sizzler,182.01,3.17,7.94,22.75,other,0.6,rice vegetable sizzler,170.0
1232,Quesedilla,133.33,8.97,10.26,0.0,other,0.6,quesedilla,100.0
1233,Ragi Dosa,163.64,2.6,3.9,28.57,other,0.6,ragi dosa,55.0
1234,Ragi Idli,30.48,1.13,0.41,5.66,other,0.6,ragi idli,90.0
1235,LOBIA CHAT,20.53,1.33,0.0,3.47,other,0.6,lobia chat,144.0
1236,PITA BREAD,251.83,8.54,2.44,47.56,other,0.6,pita bread,60.0
1237,Masala Poori,100.0,2.25,3.09,14.89,other,0.6,masala poori,50.0
1238,Bajra Khichadi,119.58,4.26,2.0,20.1,other,0.6,bajra khichadi,182.0
1239,Veg Basil Cup,33.33,0.87,2.16,0.87,other,0.6,veg basil cup,20.1
1240,Boiled Shakarkandi,23.16,0.41,0.14,5.18,other,0.6,boiled shakarkandi,100.0
1241,Jeera Rice,301.14,5.68,6.82,52.27,other,0.6,jeera rice,200.0
1242,Stuffed Ragi Roti,110.42,2.61,0.98,20.85,other,0.6,stuffed ragi roti,100.0
1243,LETTUCE LEAVES & PAPAYA SALAD,24.3,0.62,0.62,3.58,other,0.6,lettuce leaves papaya salad,200.0
1244,Rajma Tikki,25.29,0.96,0.96,3.07,other,0.6,rajma tikki,50.0
1245,Veg Kebab,43.56,1.88,0.69,7.33,other,0.6,veg kebab,150.0
1246,Makki Mooli Roti,45.33,2.67,1.33,8.0,other,0.6,makki mooli roti,75.0
1247,Egg Wrap,100.78,3.89,7.77,3.63,other,0.6,egg wrap,100.0
1248,Falafel,163.72,1.77,14.16,6.19,other,0.6,falafel,100.0
1249,Brown Rice,67.42,1.52,0.0,14.39,other,0.6,brown rice,150.0
1250,Pyaazi Kebab,153.97,11.53,9.21,6.03,other,0.6,pyaazi kebab,56.0
1251,Makki Methi Roti,45.33,4.0,1.33,6.67,other,0.6,makki methi roti,50.0
1252,Makki Roti,48.33,3.33,1.67,8.33,other,0.6,makki roti,60.0
1253,Chana Dal and Cabbage Tikki,66.32,1.05,5.26,3.16,other,0.6,chana dal and cabbage tikki,52.0
1254,Jeera-Kari-Patta Water,68.18,4.55,4.55,4.55,other,0.6,jeerakaripatta water,240.0
1255,Jeera Water,120.0,6.67,6.67,13.33,other,0.6,jeera water,240.0
1256,Gluten Free Wrap,277.14,3.81,7.62,46.19,other,0.6,gluten free wrap,68.0
1257,Palak Patta Chaat,64.75,2.78,2.13,7.98,other,0.6,palak patta chaat,150.0
1258,Veg Dalia,47.91,1.76,1.32,6.37,other,0.6,veg dalia,186.0
1259,Chana Dal bada,426.89,21.01,12.61,59.66,other,0.6,chana dal bada,50.0
1260,Channa Chat,33.81,1.42,0.35,5.84,other,0.6,channa chat,45.0
1261,Apple Walnut Salad 2,164.47,2.19,15.35,5.26,other,0.6,apple walnut salad 2,150.0
1262,Broccoli Soup with coconut milk,21.58,0.11,1.69,1.58,other,0.6,broccoli soup with coconut milk,360.0
1263,Chicken Minced Salad,27.14,0.24,1.9,2.14,other,0.6,chicken minced salad,113.0
1264,Rice Flour Wrap with Tofu And Veggie,46.07,1.15,1.15,7.21,other,0.6,rice flour wrap with tofu and veggie,100.0
1265,Noodles Tofu Sizzler,84.29,2.65,0.66,16.15,other,0.6,noodles tofu sizzler,150.0
1266,Nutri matar Vegetable,57.95,3.12,1.99,6.53,other,0.6,nutri matar vegetable,200.0
1267,Lettuce wrap with Vegetables,70.61,3.27,2.04,7.76,other,0.6,lettuce wrap with vegetables,150.0
1268,BEANS/CHINESE BEANS,57.0,1.67,3.67,3.67,other,0.6,beanschinese beans,100.0
1269,Vegetables In Black Bean Sauce,75.77,4.64,0.52,9.79,other,0.6,vegetables in black bean sauce,150.0
1270,Soya wrap,24.53,1.6,0.6,2.89,other,0.6,soya wrap,156.0
1271,Shredded Chicken with Soya Sauce,54.32,5.43,3.21,1.73,other,0.6,shredded chicken with soya sauce,150.0
1272,Soya Tikki,25.7,2.62,0.09,3.74,other,0.6,soya tikki,100.0
1273,Tofu Salad,39.05,1.78,1.18,3.55,other,0.6,tofu salad,100.0
1274,Soya Flour Gobhi Stuffed Paratha,51.18,4.3,2.15,3.66,other,0.6,soya flour gobhi stuffed paratha,90.0
1275,Saute Tofu,33.77,3.31,1.99,1.32,other,0.6,saute tofu,150.0
1276,Soya Flour Cheela,84.96,5.11,4.82,5.26,other,0.6,soya flour cheela,100.0
1277,Tofu Tikka Saute in Green Chutney,116.62,7.53,7.53,3.9,other,0.6,tofu tikka saute in green chutney,200.0
1278,Avocado Toast 2,100.19,1.89,7.17,7.36,other,0.6,avocado toast 2,56.7
1279,Crispy Prawn Rolls,67.39,5.43,3.26,2.72,other,0.6,crispy prawn rolls,15.0
1280,Soya Chunks Salad,27.7,1.83,0.25,4.16,other,0.6,soya chunks salad,150.0
1281,Mixed fruit salad,27.96,0.38,0.13,6.05,other,0.6,mixed fruit salad,113.0
1282,Soya Bhurji,41.19,4.18,1.19,2.99,other,0.6,soya bhurji,100.0
1283,Soya flour Gobi stuffed paratha,59.8,4.07,1.78,6.11,other,0.6,soya flour gobi stuffed paratha,100.0
1284,DUMPLINGS,45.1,1.57,0.39,8.63,other,0.6,dumplings,25.0
1285,Soya Sizzler,53.79,4.94,1.76,3.7,other,0.6,soya sizzler,60.0
1286,Fried Rice,191.97,5.3,3.08,34.7,other,0.6,fried rice,170.0
1287,Soy Milk,259.2,26.4,13.6,7.2,other,0.6,soy milk,240.0
1288,Chicken sizzler,35.7,1.19,2.37,2.5,other,0.6,chicken sizzler,350.0
1289,Soya Roti Roll,125.0,8.18,7.5,6.14,other,0.6,soya roti roll,102.0
1290,Rajma Chaat,160.64,10.5,0.58,27.41,other,0.6,rajma chaat,180.0
1291,Soya granules,105.08,6.67,2.86,13.33,other,0.6,soya granules,15.0
1292,Chicken Rice,83.41,3.55,2.37,12.09,other,0.6,chicken rice,350.0
1293,Gravy tofu,84.97,3.04,5.91,3.72,other,0.6,gravy tofu,100.0
1294,Masala Tofu,46.06,3.15,1.26,4.73,other,0.6,masala tofu,200.0
1295,Prawn Masala Dumpling,71.43,3.81,1.9,9.52,other,0.6,prawn masala dumpling,150.0
1296,Sesame Chicken Salad,55.35,5.45,1.82,3.43,other,0.6,sesame chicken salad,200.0
1297,Fish Fingers,113.02,5.96,4.19,11.26,other,0.6,fish fingers,100.0
1298,Foxtail Millet Pulao,56.57,1.78,1.34,8.91,other,0.6,foxtail millet pulao,200.0
1299,CHICKEN SALAD WITH ALMOND HONEY MUSTARD DRESSING,224.71,25.63,12.59,1.83,other,0.6,chicken salad with almond honey mustard dressing,170.0
1300,ALMOND MUSHROOM SOUP,102.67,4.28,8.02,3.74,other,0.6,almond mushroom soup,240.0
1301,Oats Smoothie,44.8,1.8,1.2,7.2,other,0.6,oats smoothie,250.0
1302,Papaya Salad,48.11,0.75,4.15,1.7,other,0.6,papaya salad,200.0
1303,Pineapple & spinach salad,34.52,0.95,0.95,5.91,other,0.6,pineapple spinach salad,100.0
1304,ALMOND FLOUR ROTI,359.81,10.28,15.89,44.86,other,0.6,almond flour roti,50.0
1305,Prawn Cutlet,29.06,3.42,0.0,2.56,other,0.6,prawn cutlet,100.0
1306,Almond roti,37.33,1.33,1.67,4.0,other,0.6,almond roti,50.0
1307,Nuts and seeds salad,220.19,6.36,19.87,4.45,other,0.6,nuts and seeds salad,30.0
1308,Cashew Milk,53.09,1.64,4.18,2.36,other,0.6,cashew milk,240.0
1309,Apple Walnut Salad,190.96,3.39,7.34,5.08,other,0.6,apple walnut salad,156.0
1310,FRUIT & NUTS SALAD,109.59,2.4,4.11,15.41,other,0.6,fruit nuts salad,136.0
1311,Veg Seeds Salad,98.29,4.78,5.12,7.85,other,0.6,veg seeds salad,150.0
1312,Bhel,179.81,4.04,0.96,37.69,other,0.6,bhel,100.0
1313,Rajma Kebab,50.0,2.72,1.63,6.52,other,0.6,rajma kebab,45.0
1314,Rice milk,165.89,3.88,0.0,36.43,other,0.6,rice milk,240.0
1315,CHICKEN SALAMI SALAD,136.97,12.56,8.77,1.66,other,0.6,chicken salami salad,85.0
1316,CHICKEN SAUSAGES SALAD,139.86,12.74,8.73,2.36,other,0.6,chicken sausages salad,545.0
1317,Chicken Salami Toast,30.53,1.77,0.44,4.42,other,0.6,chicken salami toast,121.7
1318,Sabudana Cutlet/Tikki,329.2,4.42,7.08,60.18,other,0.6,sabudana cutlettikki,50.0
1319,Chicken Satay,72.66,5.38,5.22,1.38,other,0.6,chicken satay,90.0
1320,Sabudana Khichdi,124.8,2.4,4.0,17.6,other,0.6,sabudana khichdi,150.0
1321,Masala Onion Salad,26.67,0.56,0.0,4.44,other,0.6,masala onion salad,100.0
1322,"BELL PEPPER, ONION & TOMATO VegETABLE",45.05,0.9,2.88,3.24,other,0.6,bell pepper onion tomato vegetable,100.0
1323,Roasted Makhana,46.49,1.67,0.33,9.36,other,0.6,roasted makhana,30.0
1324,Hummus,286.07,10.66,14.75,24.59,other,0.6,hummus,56.699
1325,Almond Flour Wrap,219.93,7.9,18.21,7.9,other,0.6,almond flour wrap,33.0
1326,Oats Porridge,40.47,1.86,1.16,6.28,other,0.6,oats porridge,40.0
1327,MIX NUTS RAITA,73.48,3.19,5.11,3.83,other,0.6,mix nuts raita,100.0
1328,Bajra Methi Khakra,65.39,1.86,0.81,11.85,other,0.6,bajra methi khakra,22.0
1329,Millets,63.19,3.14,0.13,11.81,other,0.6,millets,100.0
1330,BAINGAN ALOO VegETABLE,171.85,2.96,7.41,20.0,other,0.6,baingan aloo vegetable,200.0
1331,BAINGAN MATAR VegETABLE,84.95,2.87,3.58,8.24,other,0.6,baingan matar vegetable,121.0
1332,KHICHDI,98.77,28.09,0.31,240.74,other,0.6,khichdi,200.0
1333,BLACK CHANNA RASEDAR,145.11,8.83,0.79,18.93,other,0.6,black channa rasedar,100.0
1334,BLACK CHANNA,248.45,15.49,1.41,31.27,other,0.6,black channa,100.0
1335,Overnight soaked oats,87.01,3.11,5.93,5.37,other,0.6,overnight soaked oats,150.0
1336,Chickpea Curry,35.17,1.57,1.31,3.94,other,0.6,chickpea curry,200.0
1337,BAKED CAULIFLOWER,51.03,1.38,3.45,2.07,other,0.6,baked cauliflower,100.0
1338,Mix Vegetable Pulav,60.09,2.16,1.3,9.51,other,0.6,mix vegetable pulav,170.0
1339,Broccoli SALAD,111.82,5.45,5.45,11.82,other,0.6,broccoli salad,100.0
1340,Parwal Aloo Vegetable,79.59,1.87,3.56,9.36,other,0.6,parwal aloo vegetable,150.0
1341,Pyaaz Sabzi,100.0,2.11,5.14,10.27,other,0.6,pyaaz sabzi,150.0
1342,Sarson Saag,57.81,2.47,2.78,5.1,other,0.6,sarson saag,100.0
1343,"Zucchini, asparagus, and bell peppers",68.3,2.02,4.61,3.75,other,0.6,zucchini asparagus and bell peppers,33.333333333333336
1344,Spring onions with bell peppers,35.31,2.82,0.28,4.24,other,0.6,spring onions with bell peppers,100.0
1345,BAKED MIX VegETABLES,37.02,1.38,0.99,5.23,other,0.6,baked mix vegetables,150.0
1346,BAKED BROCCOLI,162.78,1.52,14.68,5.82,other,0.6,baked broccoli,156.0
1347,Stuffed bell peppers,110.83,4.26,4.26,12.77,other,0.6,stuffed bell peppers,250.0
1348,Green Beans Aloo,20.74,0.98,0.2,3.91,other,0.6,green beans aloo,150.0
1349,Detox salad,25.25,1.64,1.48,1.31,other,0.6,detox salad,125.0
1350,Carrot Soup,36.77,1.72,0.34,6.19,other,0.6,carrot soup,375.0
1351,Peas soup,38.0,2.57,0.86,4.86,other,0.6,peas soup,250.0
1352,Baingan Bharta,116.08,2.1,5.59,13.99,other,0.6,baingan bharta,142.0
1353,Bharwa Baigan,86.29,0.81,6.85,4.03,other,0.6,bharwa baigan,150.0
1354,Bharwa Tinda,36.95,0.99,1.97,2.46,other,0.6,bharwa tinda,125.0
1355,Bhindi,49.29,1.62,2.03,5.68,other,0.6,bhindi,100.0
1356,Karela Vegetable,175.38,3.08,13.85,9.23,other,0.6,karela vegetable,100.0
1357,Aloo Matar Gravy,29.94,1.35,0.74,4.42,other,0.6,aloo matar gravy,175.0
1358,Methi Vegetable,30.92,1.59,1.59,2.17,other,0.6,methi vegetable,150.0
1359,Broccoli Vegetable,24.63,1.49,0.0,4.48,other,0.6,broccoli vegetable,91.25
1360,Bell Peppers Vegetable,28.43,1.93,0.24,4.34,other,0.6,bell peppers vegetable,80.0
1361,Capsicum Vegetable,70.97,0.99,6.16,2.39,other,0.6,capsicum vegetable,100.0
1362,Cabbage Matar Vegetable,48.75,2.94,0.73,7.2,other,0.6,cabbage matar vegetable,150.0
1363,Aloo Gobhi Vegetable,38.7,0.87,2.17,3.48,other,0.6,aloo gobhi vegetable,200.0
1364,Aloo Matar Vegetable,36.36,1.82,1.21,4.85,other,0.6,aloo matar vegetable,140.0
1365,Steamed Broccoli,146.34,8.94,2.44,22.76,other,0.6,steamed broccoli,91.0
1366,Stuffed Karela,283.33,6.55,21.43,16.07,other,0.6,stuffed karela,105.0
1367,Bajra Wrap,109.59,3.2,0.87,20.35,other,0.6,bajra wrap,61.0
1368,2 Pieces Stuffed idli,91.04,3.3,0.94,17.22,other,0.6,2 pieces stuffed idli,97.0
1369,Capsicum Potato Vegetable,40.0,0.32,1.59,4.44,other,0.6,capsicum potato vegetable,150.0
1370,Cauliflower Vegetable,28.66,1.83,0.3,2.74,other,0.6,cauliflower vegetable,100.0
1371,Drumstick Curry,24.18,0.0,0.0,2.75,other,0.6,drumstick curry,200.0
1372,Ganth Gobhi Vegetable,39.15,0.85,2.13,2.55,other,0.6,ganth gobhi vegetable,100.0
1373,Dry Matar Vegetable,133.33,5.01,6.78,11.8,other,0.6,dry matar vegetable,100.0
1374,Fresh Fruit Salad,67.46,1.94,3.45,6.9,other,0.6,fresh fruit salad,170.0
1375,Chicken soup,155.65,15.73,8.06,4.03,other,0.6,chicken soup,240.0
1376,HALDI WATER,100.0,0.0,0.0,25.0,other,0.6,haldi water,250.0
1377,Kari-Patta Water,190.91,0.0,0.0,0.0,other,0.6,karipatta water,100.0
1378,HONEY LEMON WATER,45.45,0.0,0.0,9.09,other,0.6,honey lemon water,241.0
1379,JEERA AJWAIN WATER,175.0,5.0,5.0,5.0,other,0.6,jeera ajwain water,241.0
1380,Grilled Chicken Salad,86.67,8.33,2.78,3.33,other,0.6,grilled chicken salad,361.0
1381,Shreded Chicken Dish,42.27,2.98,0.85,5.11,other,0.6,shreded chicken dish,85.0
1382,Black Rice,82.83,2.2,1.6,14.77,other,0.6,black rice,45.0
1383,PULAO,82.5,2.92,0.51,14.92,other,0.6,pulao,200.0
1384,Pumpkin Vegetable,33.33,0.9,1.2,3.9,other,0.6,pumpkin vegetable,80.0
1385,Moong Tikki,46.77,2.49,1.0,6.47,other,0.6,moong tikki,50.0
1386,Turnip Vegetable,79.26,1.38,4.61,7.83,other,0.6,turnip vegetable,100.0
1387,KASHMIRI BAINGAN,20.56,0.37,0.93,1.87,other,0.6,kashmiri baingan,150.0
1388,Pudina Chutney,41.41,3.03,0.0,3.03,other,0.6,pudina chutney,15.0
1389,Upma,179.21,6.09,4.66,27.6,other,0.6,upma,170.0
1390,Quinoa Chicken Soup,162.26,11.28,5.84,15.56,other,0.6,quinoa chicken soup,227.0
1391,Dhaniya Ajwain Jaw Water,25.45,1.82,1.82,1.82,other,0.6,dhaniya ajwain jaw water,241.0
1392,Tinda Vegetable,38.5,1.39,0.83,4.99,other,0.6,tinda vegetable,150.0
1393,Baba Ganoush with Falafel,54.73,1.49,3.98,2.99,other,0.6,baba ganoush with falafel,200.0
1394,GOBHI MATAR VegETABLE,32.42,1.67,0.91,3.5,other,0.6,gobhi matar vegetable,200.0
1395,KASHMIRI GOBHI,42.76,1.05,2.79,2.44,other,0.6,kashmiri gobhi,1746.0
1396,KASHMIRI PALAK,34.22,1.11,1.56,3.11,other,0.6,kashmiri palak,100.0
1397,Parwal,26.91,0.26,1.32,1.85,other,0.6,parwal,100.0
1398,Mushroom Vegetable,54.55,2.36,3.03,3.03,other,0.6,mushroom vegetable,25.0
1399,Muli Saag,83.96,2.83,3.3,6.6,other,0.6,muli saag,135.0
1400,Methi Aloo Vegetable,105.06,3.5,2.72,13.62,other,0.6,methi aloo vegetable,100.0
1401,Methi Gajar Vegetable,85.99,3.11,2.72,8.95,other,0.6,methi gajar vegetable,90.0
1402,"Cucumber, Onion and Tomato Salad",22.86,1.79,0.36,2.86,other,0.6,cucumber onion and tomato salad,150.0
1403,Corn and Avocado salad,23.74,0.59,1.48,2.37,other,0.6,corn and avocado salad,150.0
1404,Corn and spinach Salad,23.05,0.93,0.37,3.9,other,0.6,corn and spinach salad,150.0
1405,Shredded Chicken Wrapped,147.54,11.54,6.92,10.0,other,0.6,shredded chicken wrapped,100.0
1406,Chicken Salad with Plums,82.97,7.89,2.84,5.36,other,0.6,chicken salad with plums,113.0
1407,Boiled Chicken Salad,118.6,8.31,7.97,2.66,other,0.6,boiled chicken salad,85.0
1408,Veg Soup,138.01,2.92,8.77,10.53,other,0.6,veg soup,250.0
1409,Veg Shorba,98.4,2.14,5.88,6.95,other,0.6,veg shorba,250.0
1410,Gravy Chicken,58.23,2.21,4.18,1.97,other,0.6,gravy chicken,100.0
1411,Amaranth Flour Cheela,167.36,5.18,1.55,31.09,other,0.6,amaranth flour cheela,33.33
1412,Masoor Dal,31.96,1.62,0.59,4.57,other,0.6,masoor dal,100.0
1413,SPROUTS SALAD,39.52,2.58,0.16,6.45,other,0.6,sprouts salad,150.0
1414,Mattar ki sabzi,102.69,4.71,6.06,5.39,other,0.6,mattar ki sabzi,100.0
1415,Apple and Sprouts Salad,35.38,1.42,0.94,5.66,other,0.6,apple and sprouts salad,150.0
1416,Caesar Salad,80.0,4.14,3.45,8.28,other,0.6,caesar salad,100.0
1417,TOMATO & CUCUMBER SALAD,57.71,2.74,3.98,2.99,other,0.6,tomato cucumber salad,159.0
1418,Avocado Salad,101.44,3.09,8.66,3.09,other,0.6,avocado salad,150.0
1419,Veg & FRUIT SALAD,79.47,2.5,3.84,8.51,other,0.6,veg fruit salad,150.0
1420,Som Tam Green Papaya Salad,40.0,1.5,0.0,7.5,other,0.6,som tam green papaya salad,320.0
1421,"Carrot, Bell Pepper, Broccoli, Cucumber, and Beetroot Salad",39.92,1.55,0.0,7.75,other,0.6,carrot bell pepper broccoli cucumber and beetroot salad,537.0
1422,Beans Salad,141.98,9.26,0.62,25.0,other,0.6,beans salad,150.0
1423,Besan Dhokla,38.24,1.86,1.18,4.74,other,0.6,besan dhokla,58.0
1424,Millets Dosa,53.89,0.56,5.0,2.22,other,0.6,millets dosa,61.0
1425,Methi Water,471.43,42.86,14.29,57.14,other,0.6,methi water,250.0
1426,Pudina Water,37.5,0.0,0.0,0.0,other,0.6,pudina water,240.0
1427,Methi-Ajwain Water,150.0,12.5,0.0,12.5,other,0.6,methiajwain water,250.0
1428,Kadha,97.18,1.41,1.41,15.49,other,0.6,kadha,240.0
1429,Stuffed Bajara Roti,149.2,3.73,1.95,28.77,other,0.6,stuffed bajara roti,50.0
1430,ALMOND FLOUR CHEELA,174.02,4.37,12.64,11.03,other,0.6,almond flour cheela,40.0
1431,HARA MASALA KEBAB,31.69,0.41,2.06,2.47,other,0.6,hara masala kebab,30.0
1432,Chakhle's Shami Kebab,21.18,1.18,0.0,3.53,other,0.6,chakhles shami kebab,156.0
1433,Chana tikki,29.66,1.36,1.02,3.75,other,0.6,chana tikki,100.0
1434,Lettuce wrap Channa tikki,93.39,4.81,2.2,14.23,other,0.6,lettuce wrap channa tikki,33.33
1435,Millets Khichdi,64.15,3.05,0.87,10.01,other,0.6,millets khichdi,170.0
1436,Aloo Tikki,68.72,0.49,3.69,7.88,other,0.6,aloo tikki,80.0
1437,QUINOA SALAD,157.42,5.81,1.94,25.81,other,0.6,quinoa salad,142.0
1438,Soya wheat bran Roti,164.92,9.84,3.93,21.64,other,0.6,soya wheat bran roti,50.0
1439,Risotto With Additional Dressing,55.7,2.01,0.0,10.07,other,0.6,risotto with additional dressing,170.0
1440,SEEKH KEBAB,65.09,6.3,3.67,1.57,other,0.6,seekh kebab,100.0
1441,SAMAKHIA RICE,152.91,2.33,5.81,22.09,other,0.6,samakhia rice,100.0
1442,Spring Roll,32.3,0.78,1.03,5.17,other,0.6,spring roll,64.47
1443,Grilled Vegetables,23.68,1.32,0.0,2.63,other,0.6,grilled vegetables,150.0
1444,Grilled Fruits,45.22,0.0,0.0,11.3,other,0.6,grilled fruits,100.0
1445,Amla water,145.45,0.0,0.0,27.27,other,0.6,amla water,226.0
1446,Imlie & Prune Water with Mishri,98.04,1.96,0.98,20.59,other,0.6,imlie prune water with mishri,250.0
1447,Kodo Millet Khichdi,53.94,1.28,1.28,9.17,other,0.6,kodo millet khichdi,200.0
1448,Non-veg SOUP,72.42,4.62,1.85,8.32,other,0.6,nonveg soup,245.0
1449,Chicken keema,41.43,4.33,2.16,1.33,other,0.6,chicken keema,150.0
1450,Chana Dal,53.86,3.0,1.5,6.65,other,0.6,chana dal,100.0
1451,Rajma sabji,47.19,2.63,0.88,7.19,other,0.6,rajma sabji,200.0
1452,"Avocado, cherry Tomato, Cucumber, Lettuce leaves and Seeds Salad",80.86,2.47,6.38,2.67,other,0.6,avocado cherry tomato cucumber lettuce leaves and seeds salad,370.0
1453,Baby Corn and Broccoli Salad,32.63,1.8,0.9,4.79,other,0.6,baby corn and broccoli salad,237.0
1454,Baby Tomato and Lettuce Salad,42.71,2.92,0.83,6.25,other,0.6,baby tomato and lettuce salad,100.0
1455,Dal Cheela,218.8,13.25,3.42,32.48,other,0.6,dal cheela,100.0
1456,Mix Vegetable,48.77,0.99,2.46,3.45,other,0.6,mix vegetable,100.0
1457,Palak aloo Vegetable,113.89,5.56,3.24,13.89,other,0.6,palak aloo vegetable,200.0
1458,Oats Poha,64.56,2.28,1.77,9.62,other,0.6,oats poha,90.0
1459,Multigrain Paratha,119.47,4.27,2.67,19.73,other,0.6,multigrain paratha,65.0
1460,Baba Ganoush with Hummus,79.67,2.3,5.57,3.61,other,0.6,baba ganoush with hummus,50.0
1461,Aloo Curry,101.66,1.66,3.32,15.56,other,0.6,aloo curry,100.0
1462,Kale Chips,21.67,1.11,1.11,2.78,other,0.6,kale chips,28.0
1463,Jau Wrap,150.77,4.34,3.06,25.26,other,0.6,jau wrap,150.0
1464,JAWAR WRAP,140.0,3.75,0.0,22.5,other,0.6,jawar wrap,40.0
1465,Soupy Noodles,24.37,1.27,0.0,4.57,other,0.6,soupy noodles,200.0
1466,Sweet Corn Kernels,43.05,0.9,0.0,7.62,other,0.6,sweet corn kernels,75.0
1467,Vegetable Oats Soup,70.29,2.17,0.72,12.68,other,0.6,vegetable oats soup,250.0
1468,Quinoa Soup,107.59,2.95,3.8,14.35,other,0.6,quinoa soup,240.0
1469,"Pomegranate, Avocado, Grapes & Zucchini salad",34.58,0.83,1.45,3.73,other,0.6,pomegranate avocado grapes zucchini salad,100.0
